2784466 | @GENE_CD8B1 | Cd8b1 | 44 | 9 | Gene | gene | CD8 beta-
25416805 | @GENE_CTNNB1 | Ctnnb1 | 904 | 12 | Gene | gene | beta-catenin
25416805 | @GENE_CTNNB1 | Ctnnb1 | 1065 | 12 | Gene | gene | beta-catenin
25416805 | @DISEASE_Infections | Infections | 1172 | 9 | Disease | disease | infection
25548254 | @GENE_CD8A | CD8A | 8 | 3 | Gene | gene | Cd8
25548254 | @GENE_CD44 | CD44 | 72 | 11 | Gene | gene | CD44hiCD62L
25548254 | @GENE_CD8A | CD8A | 85 | 3 | Gene | gene | CD8
25548254 | @GENE_CD8A | CD8A | 137 | 3 | Gene | gene | CD8
25548254 | @GENE_CD8A | CD8A | 353 | 3 | Gene | gene | Cd8
25548254 | @GENE_CD8A | CD8A | 415 | 3 | Gene | gene | CD8
25548254 | @GENE_CD8A | CD8A | 474 | 3 | Gene | gene | Cd8
25548254 | @GENE_CD8A | CD8A | 636 | 3 | Gene | gene | Cd8
25548254 | @GENE_CD44 | CD44 | 806 | 4 | Gene | gene | CD44
25548254 | @GENE_SELL | SELL | 814 | 5 | Gene | gene | CD62L
25548254 | @GENE_CD8A | CD8A | 823 | 3 | Gene | gene | CD8
25548254 | @GENE_CD8A | CD8A | 861 | 3 | Gene | gene | CD8
25548254 | @GENE_CD8A | CD8A | 898 | 3 | Gene | gene | Cd8
25548254 | @GENE_CBFB | CBFB | 935 | 7 | Gene | gene | CBFbeta
25548254 | @GENE_BCL11B | BCL11B | 957 | 6 | Gene | gene | Bcl11b
25548254 | @GENE_CD8A | CD8A | 1089 | 3 | Gene | gene | CD8
25548254 | @GENE_CD8A | CD8A | 1168 | 3 | Gene | gene | CD8
25548254 | @DISEASE_Infections | Infections | 1188 | 9 | Disease | disease | infection
25548254 | @GENE_CD8A | CD8A | 1441 | 3 | Gene | gene | Cd8
25548254 | @GENE_CD44 | CD44 | 1481 | 4 | Gene | gene | CD44
25548254 | @GENE_SELL | SELL | 1489 | 5 | Gene | gene | CD62L
25548254 | @GENE_CD8A | CD8A | 1498 | 3 | Gene | gene | CD8
25548254 | @GENE_CD8A | CD8A | 1573 | 3 | Gene | gene | CD8
25548254 | @GENE_CD8A | CD8A | 1706 | 3 | Gene | gene | CD8
25828836 | @GENE_CD8A | CD8A | 40 | 3 | Gene | gene | Cd8
26563160 | @DISEASE_Respiratory_Tract_Infections | Respiratory Tract Infections | 10 | 22 | Disease | disease | Respiratory Infections
26563160 | @GENE_CD8A | CD8A | 43 | 8 | Gene | gene | CD8alpha
26563160 | @GENE_CD8A | CD8A | 64 | 4 | Gene | gene | CD8A
26563160 | @GENE_CD8A | CD8A | 81 | 8 | Gene | gene | CD8alpha
26563160 | @GENE_CD8A | CD8A | 111 | 3 | Gene | gene | CD8
26563160 | @GENE_CD8A | CD8A | 244 | 4 | Gene | gene | CD8A
26563160 | @DISEASE_CD8_Deficiency_Familial | CD8 Deficiency Familial | 292 | 14 | Disease | disease | CD8 deficiency
26563160 | @DISEASE_Respiratory_Tract_Infections | Respiratory Tract Infections | 345 | 22 | Disease | disease | respiratory infections
26563160 | @GENE_TRBV20OR9_2 | TRBV20OR9-2 | 397 | 3 | Gene | gene | TCR
26563160 | @DISEASE_CD8_Deficiency_Familial | CD8 Deficiency Familial | 499 | 14 | Disease | disease | CD8 deficiency
27965016 | @GENE_CD8A | cd8a | 60 | 8 | Gene | gene | CD8alpha
27965016 | @GENE_CD4_1 | cd4-1 | 196 | 5 | Gene | gene | CD4-1
27965016 | @GENE_CD8A | cd8a | 212 | 8 | Gene | gene | CD8alpha
27965016 | @GENE_CD8A | cd8a | 444 | 8 | Gene | gene | CD8alpha
27965016 | @GENE_ZAP70 | zap70 | 831 | 6 | Gene | gene | ZAP-70
27965016 | @GENE_CD4_1 | cd4-1 | 1078 | 5 | Gene | gene | cd4-1
27965016 | @GENE_CD8A | cd8a | 1085 | 4 | Gene | gene | cd8a
27965016 | @GENE_TRAC | trac | 1095 | 5 | Gene | gene | tcrac
27965016 | @GENE_CD4_1 | cd4-1 | 1174 | 5 | Gene | gene | cd4-1
27965016 | @GENE_CD8A | cd8a | 1181 | 4 | Gene | gene | cd8a
27965016 | @GENE_CD4_1 | cd4-1 | 1301 | 5 | Gene | gene | CD4-1
27965016 | @GENE_CD4_2.1 | cd4-2.1 | 1315 | 5 | Gene | gene | CD4-2
27965016 | @GENE_CD8A | CD8A | 1351 | 8 | Gene | gene | CD8alpha
27965016 | @GENE_CD4_1 | cd4-1 | 1487 | 3 | Gene | gene | CD4
27965016 | @GENE_CD8A | cd8a | 1496 | 8 | Gene | gene | CD8alpha
29217518 | @DISEASE_Mammary_Neoplasms_Animal | Mammary Neoplasms Animal | 15 | 14 | Disease | disease | mammary tumour
29217518 | @GENE_IGFBP3 | Igfbp3 | 40 | 7 | Gene | gene | IGFBP-3
29217518 | @DISEASE_Obesity | Obesity | 139 | 7 | Disease | disease | obesity
29217518 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 156 | 13 | Disease | disease | breast cancer
29217518 | @GENE_IGFBP3 | Igfbp3 | 220 | 7 | Gene | gene | IGFBP-3
29217518 | @GENE_IGFBP3 | Igfbp3 | 243 | 7 | Gene | gene | IGFBP-3
29217518 | @DISEASE_Mammary_Neoplasms_Animal | Mammary Neoplasms Animal | 293 | 14 | Disease | disease | mammary tumour
29217518 | @DISEASE_Neoplasms | Neoplasms | 340 | 7 | Disease | disease | tumours
29217518 | @DISEASE_Obesity | Obesity | 446 | 7 | Disease | disease | obesity
29217518 | @GENE_IGFBP3 | Igfbp3 | 487 | 7 | Gene | gene | IGFBP-3
29217518 | @DISEASE_Neoplasms | Neoplasms | 504 | 6 | Disease | disease | tumour
29217518 | @DISEASE_Neoplasms | Neoplasms | 544 | 6 | Disease | disease | tumour
29217518 | @DISEASE_Obesity | Obesity | 583 | 5 | Disease | disease | obese
29217518 | @GENE_IGFBP3 | Igfbp3 | 640 | 7 | Gene | gene | IGFBP-3
29217518 | @DISEASE_Neoplasms | Neoplasms | 685 | 7 | Disease | disease | tumours
29217518 | @GENE_IGFBP3 | Igfbp3 | 703 | 7 | Gene | gene | IGFBP-3
29217518 | @GENE_IGFBP3 | Igfbp3 | 890 | 7 | Gene | gene | IGFBP-3
29217518 | @DISEASE_Neoplasms | Neoplasms | 929 | 6 | Disease | disease | tumour
29217518 | @GENE_IGFBP3 | Igfbp3 | 975 | 7 | Gene | gene | IGFBP-3
29217518 | @DISEASE_Neoplasms | Neoplasms | 1016 | 6 | Disease | disease | tumour
29217518 | @GENE_IFNG | Ifng | 1097 | 4 | Gene | gene | Ifng
29217518 | @GENE_CD8A | Cd8a | 1103 | 4 | Gene | gene | Cd8a
29217518 | @GENE_CD8B1 | Cd8b1 | 1109 | 5 | Gene | gene | Cd8b1
29217518 | @GENE_TNF | Tnf | 1119 | 3 | Gene | gene | Tnf
29217518 | @DISEASE_Neoplasms | Neoplasms | 1181 | 7 | Disease | disease | tumours
29217518 | @GENE_IGFBP3 | Igfbp3 | 1192 | 7 | Gene | gene | IGFBP-3
29217518 | @GENE_IGFBP3 | Igfbp3 | 1306 | 7 | Gene | gene | IGFBP-3
29217518 | @DISEASE_Neoplasms | Neoplasms | 1406 | 6 | Disease | disease | tumour
29217518 | @GENE_KLRK1 | Klrk1 | 1460 | 5 | Gene | gene | Nkg2d
29217518 | @GENE_TNFSF10 | Tnfsf10 | 1470 | 7 | Gene | gene | Tnfsf10
29217518 | @DISEASE_Neoplasms | Neoplasms | 1528 | 6 | Disease | disease | tumour
29217518 | @GENE_IGFBP3 | Igfbp3 | 1626 | 7 | Gene | gene | IGFBP-3
29217518 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 1646 | 13 | Disease | disease | breast tumour
29217518 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 1687 | 13 | Disease | disease | breast cancer
29217518 | @GENE_IGFBP3 | Igfbp3 | 1735 | 7 | Gene | gene | IGFBP-3
29217518 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 1797 | 13 | Disease | disease | breast cancer
29305435 | @GENE_TNFRSF9 | TNFRSF9 | 21 | 5 | Gene | gene | CD137
29305435 | @GENE_EOMES | EOMES | 44 | 12 | Gene | gene | Eomesodermin
29305435 | @GENE_ZBTB7B | ZBTB7B | 62 | 5 | Gene | gene | ThPOK
29305435 | @GENE_CD4 | CD4 | 82 | 3 | Gene | gene | CD4
29305435 | @GENE_TNF | TNF | 111 | 3 | Gene | gene | TNF
29305435 | @GENE_TNFRSF1A | TNFRSF1A | 115 | 4 | Gene | gene | TNFR
29305435 | @GENE_TNFRSF4 | TNFRSF4 | 144 | 5 | Gene | gene | CD134
29305435 | @GENE_TNFRSF4 | TNFRSF4 | 151 | 4 | Gene | gene | OX40
29305435 | @GENE_TNFRSF9 | TNFRSF9 | 161 | 5 | Gene | gene | CD137
29305435 | @GENE_TNFRSF9 | TNFRSF9 | 168 | 5 | Gene | gene | 4-1BB
29305435 | @GENE_TNFRSF4 | TNFRSF4 | 231 | 5 | Gene | gene | CD134
29305435 | @GENE_TNFRSF9 | TNFRSF9 | 247 | 5 | Gene | gene | CD137
29305435 | @GENE_CD8A | CD8A | 319 | 3 | Gene | gene | CD8
29305435 | @GENE_CD4 | CD4 | 328 | 3 | Gene | gene | CD4
29305435 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 342 | 12 | Disease | disease | Cytotoxicity
29305435 | @GENE_CD4 | CD4 | 376 | 3 | Gene | gene | CD4
29305435 | @GENE_EOMES | EOMES | 430 | 12 | Gene | gene | eomesodermin
29305435 | @GENE_EOMES | EOMES | 444 | 5 | Gene | gene | Eomes
29305435 | @GENE_IL2 | IL2 | 517 | 4 | Gene | gene | IL-2
29305435 | @GENE_CD8A | CD8A | 538 | 3 | Gene | gene | CD8
29305435 | @GENE_CD8A | CD8A | 574 | 3 | Gene | gene | CD8
29305435 | @GENE_RUNX3 | RUNX3 | 625 | 5 | Gene | gene | Runx3
29305435 | @GENE_EOMES | EOMES | 647 | 5 | Gene | gene | Eomes
29305435 | @GENE_CD8A | CD8A | 674 | 3 | Gene | gene | CD8
29305435 | @GENE_EOMES | EOMES | 694 | 5 | Gene | gene | Eomes
29305435 | @GENE_RUNX3 | RUNX3 | 704 | 5 | Gene | gene | Runx3
29305435 | @GENE_CD4 | CD4 | 751 | 3 | Gene | gene | CD4
29305435 | @DISEASE_Melanoma | Melanoma | 810 | 8 | Disease | disease | melanoma
29305435 | @GENE_RUNX3 | RUNX3 | 826 | 5 | Gene | gene | Runx3
29305435 | @GENE_CD4 | CD4 | 874 | 3 | Gene | gene | CD4
29305435 | @GENE_IFNG | IFNG | 905 | 9 | Gene | gene | IFN-gamma
29305435 | @GENE_CD4 | CD4 | 940 | 3 | Gene | gene | CD4
29305435 | @GENE_ZBTB7B | ZBTB7B | 977 | 5 | Gene | gene | ThPOK
29305435 | @GENE_EOMES | EOMES | 1010 | 5 | Gene | gene | Eomes
29305435 | @GENE_CD8A | CD8A | 1026 | 3 | Gene | gene | CD8
29305435 | @GENE_CD8A | CD8A | 1053 | 4 | Gene | gene | Cd8a
29305435 | @GENE_CD4 | CD4 | 1065 | 3 | Gene | gene | CD4
29305435 | @GENE_EOMES | EOMES | 1100 | 5 | Gene | gene | Eomes
29305435 | @GENE_CD4 | CD4 | 1117 | 3 | Gene | gene | CD4
29305435 | @GENE_CD8A | CD8A | 1121 | 3 | Gene | gene | CD8
29305435 | @GENE_ZBTB7B | ZBTB7B | 1165 | 5 | Gene | gene | ThPOK
29305435 | @GENE_CD4 | CD4 | 1214 | 3 | Gene | gene | CD4
29305435 | @GENE_EOMES | EOMES | 1234 | 5 | Gene | gene | Eomes
29305435 | @GENE_ZBTB7B | ZBTB7B | 1277 | 5 | Gene | gene | ThPOK
29305435 | @GENE_CD8A | CD8A | 1302 | 8 | Gene | gene | CD8alpha
29305435 | @GENE_EOMES | EOMES | 1328 | 5 | Gene | gene | Eomes
29305435 | @GENE_ZBTB7B | ZBTB7B | 1363 | 5 | Gene | gene | ThPOK
29305435 | @GENE_EOMES | EOMES | 1399 | 5 | Gene | gene | Eomes
29305435 | @GENE_TNFRSF9 | TNFRSF9 | 1420 | 5 | Gene | gene | CD137
29305435 | @GENE_TNFRSF4 | TNFRSF4 | 1443 | 5 | Gene | gene | CD134
29305435 | @GENE_TNFRSF9 | TNFRSF9 | 1485 | 5 | Gene | gene | CD137
29305435 | @GENE_TNFRSF4 | TNFRSF4 | 1516 | 5 | Gene | gene | CD134
29305435 | @GENE_CD4 | CD4 | 1525 | 3 | Gene | gene | CD4
29305435 | @GENE_EOMES | EOMES | 1548 | 5 | Gene | gene | Eomes
29305435 | @GENE_RUNX3 | RUNX3 | 1557 | 5 | Gene | gene | Runx3
29305435 | @GENE_TNFRSF9 | TNFRSF9 | 1667 | 5 | Gene | gene | CD137
30366957 | @GENE_IL4 | Il4 | 566 | 4 | Gene | gene | IL-4
30366957 | @GENE_IFNG | Ifng | 580 | 9 | Gene | gene | IFN-gamma
30366957 | @GENE_CD8A | Cd8a | 855 | 8 | Gene | gene | CD8alpha
30366957 | @GENE_CD8A | Cd8a | 931 | 4 | Gene | gene | Cd8a
30366957 | @GENE_TRAV6_3 | Trav6-3 | 1062 | 3 | Gene | gene | TCR
30366957 | @GENE_IFNG | Ifng | 1271 | 9 | Gene | gene | IFN-gamma
30366957 | @GENE_IL4 | Il4 | 1374 | 4 | Gene | gene | IL-4
30366957 | @GENE_GATA3 | Gata3 | 1459 | 6 | Gene | gene | GATA-3
30366957 | @GENE_TBX21 | Tbx21 | 1496 | 5 | Gene | gene | T-bet
33408257 | @GENE_MYD88 | Myd88 | 0 | 5 | Gene | gene | MyD88
33408257 | @GENE_CD8A | CD8A | 29 | 3 | Gene | gene | CD8
33408257 | @DISEASE_Graft_vs_Host_Disease | Graft vs Host Disease | 55 | 18 | Disease | disease | Graft-versus-Tumor
33408257 | @DISEASE_Neoplasms | Neoplasms | 276 | 5 | Disease | disease | tumor
33408257 | @DISEASE_Graft_vs_Host_Disease | Graft vs Host Disease | 313 | 18 | Disease | disease | graft-versus-tumor
33408257 | @DISEASE_Graft_vs_Host_Disease | Graft vs Host Disease | 333 | 3 | Disease | disease | GVT
33408257 | @DISEASE_Leukemia | Leukemia | 428 | 8 | Disease | disease | leukemia
33408257 | @DISEASE_Graft_vs_Host_Disease | Graft vs Host Disease | 464 | 3 | Disease | disease | GVT
33408257 | @DISEASE_Graft_vs_Host_Disease | Graft vs Host Disease | 552 | 3 | Disease | disease | GVT
33408257 | @DISEASE_Neoplasms | Neoplasms | 575 | 6 | Disease | disease | cancer
33408257 | @GENE_MYD88 | MYD88 | 603 | 5 | Gene | gene | MyD88
33408257 | @GENE_CD8A | CD8A | 622 | 3 | Gene | gene | CD8
33408257 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 674 | 12 | Disease | disease | cytotoxicity
33408257 | @GENE_MYD88 | MYD88 | 749 | 5 | Gene | gene | MyD88
33408257 | @GENE_MYD88 | Myd88 | 888 | 5 | Gene | gene | MyD88
33408257 | @GENE_CD8A | Cd8a | 926 | 4 | Gene | gene | CD8a
33408257 | @GENE_CD8A | Cd8a | 932 | 8 | Gene | gene | CD8alpha
33408257 | @GENE_MYD88 | Myd88 | 941 | 5 | Gene | gene | MyD88
33408257 | @GENE_MYD88 | Myd88 | 1000 | 5 | Gene | gene | MyD88
33408257 | @GENE_CD8A | CD8A | 1029 | 3 | Gene | gene | CD8
33408257 | @DISEASE_Neoplasms | Neoplasms | 1052 | 5 | Disease | disease | tumor
33408257 | @DISEASE_Neoplasms | Neoplasms | 1147 | 5 | Disease | disease | tumor
33408257 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 1153 | 12 | Disease | disease | cytotoxicity
33408257 | @DISEASE_Neoplasms | Neoplasms | 1216 | 5 | Disease | disease | tumor
33408257 | @GENE_CD8A | Cd8a | 1248 | 8 | Gene | gene | CD8alpha
33408257 | @GENE_MYD88 | Myd88 | 1257 | 5 | Gene | gene | MyD88
33408257 | @DISEASE_Graft_vs_Host_Disease | Graft vs Host Disease | 1293 | 3 | Disease | disease | GVT
33408257 | @DISEASE_Neoplasms | Neoplasms | 1436 | 5 | Disease | disease | tumor
33408257 | @GENE_MYD88 | Myd88 | 1458 | 5 | Gene | gene | MyD88
33408257 | @GENE_CD8A | CD8A | 1487 | 3 | Gene | gene | CD8
33408257 | @DISEASE_Graft_vs_Host_Disease | Graft vs Host Disease | 1538 | 25 | Disease | disease | graft-versus-host disease
33408257 | @GENE_CD8A | CD8A | 1602 | 3 | Gene | gene | CD8
33408257 | @GENE_CD8A | Cd8a | 1652 | 8 | Gene | gene | CD8alpha
33408257 | @GENE_MYD88 | Myd88 | 1661 | 5 | Gene | gene | MyD88
33408257 | @DISEASE_Graft_vs_Host_Disease | Graft vs Host Disease | 1742 | 3 | Disease | disease | GVT
34045231 | @DISEASE_Vaccinia | Vaccinia | 0 | 24 | Disease | disease | Oncolytic Vaccinia Virus
34045231 | @DISEASE_Neoplasms | Neoplasms | 78 | 15 | Disease | disease | Tumor Infection
34045231 | @DISEASE_Neoplasms | Neoplasms | 199 | 6 | Disease | disease | cancer
34045231 | @DISEASE_Neuroendocrine_Tumors | Neuroendocrine Tumors | 644 | 32 | Disease | disease | pancreatic neuroendocrine tumors
34045231 | @DISEASE_Neoplasms | Neoplasms | 678 | 6 | Disease | disease | Tumors
34045231 | @DISEASE_Infections | Infections | 706 | 9 | Disease | disease | infection
34045231 | @DISEASE_Infections | Infections | 805 | 9 | Disease | disease | infection
34045231 | @DISEASE_Neoplasms | Neoplasms | 837 | 5 | Disease | disease | tumor
34045231 | @GENE_IL2 | Il2 | 1048 | 3 | Gene | gene | IL2
34045231 | @GENE_CSF2 | Csf2 | 1360 | 6 | Gene | gene | GM-CSF
34045231 | @GENE_CD8A | Cd8a | 1426 | 4 | Gene | gene | Cd8a
34045231 | @GENE_CD8B1 | Cd8b1 | 1431 | 5 | Gene | gene | Cd8b1
34045231 | @GENE_GZMA | Gzma | 1460 | 10 | Gene | gene | granzyme A
34045231 | @GENE_GZMB | Gzmb | 1472 | 10 | Gene | gene | granzyme B
34045231 | @GENE_PRF1 | Prf1 | 1500 | 10 | Gene | gene | perforin-1
34045231 | @DISEASE_Neoplasms | Neoplasms | 1514 | 6 | Disease | disease | tumors
34045231 | @GENE_IL2 | Il2 | 1554 | 3 | Gene | gene | IL2
34045231 | @DISEASE_Neoplasms | Neoplasms | 1570 | 5 | Disease | disease | tumor
34045231 | @GENE_TNFSF10 | Tnfsf10 | 1612 | 5 | Gene | gene | TRAIL
34045231 | @GENE_CSF2 | Csf2 | 1652 | 6 | Gene | gene | GM-CSF
34045231 | @GENE_CSF2 | Csf2 | 1857 | 6 | Gene | gene | GM-CSF
34433029 | @DISEASE_HIV_Infections | HIV Infections | 245 | 5 | Disease | disease | HIV-1
34433029 | @DISEASE_Acquired_Immunodeficiency_Syndrome | Acquired Immunodeficiency Syndrome | 251 | 4 | Disease | disease | AIDS
34433029 | @DISEASE_Virus_Diseases | Virus Diseases | 513 | 15 | Disease | disease | viral infection
34433029 | @DISEASE_Viremia | Viremia | 704 | 7 | Disease | disease | viremia
34433029 | @DISEASE_Viremia | Viremia | 744 | 7 | Disease | disease | viremia
34433029 | @DISEASE_Simian_Acquired_Immunodeficiency_Syndrome | Simian Acquired Immunodeficiency Syndrome | 870 | 11 | Disease | disease | simian AIDS
34433029 | @GENE_CD8B | CD8B | 989 | 7 | Gene | gene | CD8beta
36853094 | @DISEASE_Hepatitis_Autoimmune | Hepatitis Autoimmune | 30 | 20 | Disease | disease | autoimmune hepatitis
36853094 | @DISEASE_Liver_Cirrhosis_Biliary | Liver Cirrhosis Biliary | 53 | 44 | Disease | disease | primary biliary cholangitis overlap syndrome
36853094 | @GENE_AIRE | Aire | 114 | 4 | Gene | gene | Aire
36853094 | @GENE_AIRE | Aire | 128 | 20 | Gene | gene | Autoimmune regulator
36853094 | @GENE_AIRE | Aire | 150 | 4 | Gene | gene | Aire
36853094 | @GENE_TGFB1 | Tgfb1 | 160 | 8 | Gene | gene | TGF-beta
36853094 | @DISEASE_Liver_Cirrhosis_Biliary | Liver Cirrhosis Biliary | 426 | 33 | Disease | disease | primary biliary cholangitis (PBC)
36853094 | @GENE_AIRE | Aire | 514 | 4 | Gene | gene | Aire
36853094 | @GENE_AIRE | Aire | 650 | 4 | Gene | gene | Aire
36853094 | @DISEASE_Cholangitis | Cholangitis | 720 | 22 | Disease | disease | autoimmune cholangitis
36853094 | @DISEASE_Chemical_and_Drug_Induced_Liver_Injury | Chemical and Drug Induced Liver Injury | 779 | 19 | Disease | disease | interface hepatitis
36853094 | @GENE_GPT | Gpt | 823 | 20 | Gene | gene | alanine transaminase
36853094 | @GENE_GPT | Gpt | 845 | 3 | Gene | gene | ALT
36853094 | @DISEASE_Hepatitis_Autoimmune | Hepatitis Autoimmune | 903 | 20 | Disease | disease | autoimmune hepatitis
36853094 | @DISEASE_Hepatitis_Autoimmune | Hepatitis Autoimmune | 925 | 3 | Disease | disease | AIH
36853094 | @GENE_AIRE | Aire | 1122 | 4 | Gene | gene | Aire
36853094 | @GENE_CD8A | Cd8a | 1278 | 8 | Gene | gene | CD8alpha
36853094 | @DISEASE_Inflammation | Inflammation | 1321 | 20 | Disease | disease | hepatic inflammation
36853094 | @DISEASE_Cholangitis | Cholangitis | 1536 | 22 | Disease | disease | autoimmune cholangitis
36853094 | @DISEASE_Chemical_and_Drug_Induced_Liver_Injury | Chemical and Drug Induced Liver Injury | 1575 | 9 | Disease | disease | hepatitis
36853094 | @DISEASE_Liver_Cirrhosis_Biliary | Liver Cirrhosis Biliary | 1649 | 24 | Disease | disease | AIH-PBC overlap syndrome
36853094 | @DISEASE_Liver_Diseases | Liver Diseases | 1733 | 24 | Disease | disease | autoimmune liver disease
36909458 | @GENE_CD8A | CD8A | 0 | 3 | Gene | gene | CD8
36909458 | @DISEASE_HIV_Infections | HIV Infections | 119 | 3 | Disease | disease | HIV
36909458 | @GENE_HLA_C | HLA-C | 288 | 3 | Gene | gene | MHC
36909458 | @GENE_HLA_C | HLA-C | 315 | 3 | Gene | gene | MHC
36909458 | @DISEASE_Infections | Infections | 406 | 9 | Disease | disease | infection
36909458 | @DISEASE_Viremia | Viremia | 498 | 7 | Disease | disease | viremia
36909458 | @GENE_CD8A | CD8A | 551 | 8 | Gene | gene | CD8alpha
36909458 | @GENE_CD8A | CD8A | 653 | 8 | Gene | gene | CD8alpha
36909458 | @GENE_CD8A | CD8A | 879 | 8 | Gene | gene | CD8alpha
36909458 | @GENE_HLA_C | HLA-C | 963 | 3 | Gene | gene | MHC
36909458 | @DISEASE_Methylmalonic_Aciduria_due_to_Methylmalonyl_CoA_Mutase_Deficiency | Methylmalonic Aciduria due to Methylmalonyl-CoA Mutase Deficiency | 980 | 3 | Disease | disease | MCM
37853469 | @GENE_BRAF | Braf | 0 | 4 | Gene | gene | BRAF
37853469 | @VARIANT_p.D594G_BRAF_human | p.D594A | 5 | 5 | Variant | variant | D594A
37853469 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 134 | 17 | Disease | disease | colorectal cancer
37853469 | @GENE_BRAF | Braf | 165 | 4 | Gene | gene | BRAF
37853469 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 239 | 17 | Disease | disease | colorectal cancer
37853469 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 258 | 3 | Disease | disease | CRC
37853469 | @GENE_BRAF | Braf | 335 | 4 | Gene | gene | BRAF
37853469 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 362 | 3 | Disease | disease | CRC
37853469 | @VARIANT_p.D594G_BRAF_human | p.D594A | 395 | 5 | Variant | variant | D594A
37853469 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 482 | 3 | Disease | disease | CRC
37853469 | @GENE_BRAF | Braf | 502 | 4 | Gene | gene | BRAF
37853469 | @VARIANT_p.V600E_BRAF_human | p.V600E | 507 | 5 | Variant | variant | V600E
37853469 | @VARIANT_p.G469A_BRAF_human | p.G469V | 524 | 5 | Variant | variant | G469V
37853469 | @VARIANT_p.D594G_BRAF_human | p.D594A | 545 | 5 | Variant | variant | D594A
37853469 | @GENE_ANXA5 | Anxa5 | 812 | 9 | Gene | gene | Annexin V
37853469 | @DISEASE_Neoplasms | Neoplasms | 993 | 5 | Disease | disease | tumor
37853469 | @GENE_CD8A | Cd8a | 1179 | 8 | Gene | gene | CD8alpha
37853469 | @DISEASE_Neoplasms | Neoplasms | 1191 | 5 | Disease | disease | tumor
37853469 | @GENE_CD274 | Cd274 | 1294 | 5 | Gene | gene | PD-L1
37853469 | @VARIANT_p.D594G_BRAF_human | p.D594A | 1394 | 5 | Variant | variant | D594A
37853469 | @DISEASE_Neoplasms | Neoplasms | 1435 | 10 | Disease | disease | malignancy
37853469 | @VARIANT_p.V600E_BRAF_human | p.V600E | 1467 | 5 | Variant | variant | V600E
37853469 | @VARIANT_p.G469A_BRAF_human | p.G469V | 1487 | 5 | Variant | variant | G469V
37853469 | @VARIANT_p.D594G_BRAF_human | p.D594A | 1529 | 5 | Variant | variant | D594A
37853469 | @GENE_CD274 | Cd274 | 1628 | 5 | Gene | gene | PD-L1
37853469 | @VARIANT_p.D594G_BRAF_human | p.D594A | 1742 | 5 | Variant | variant | D594A
37853469 | @DISEASE_Neoplasms | Neoplasms | 1755 | 6 | Disease | disease | tumors
37853469 | @GENE_CD274 | Cd274 | 1808 | 5 | Gene | gene | PD-L1
37853469 | @VARIANT_p.D594G_BRAF_human | p.D594A | 1859 | 5 | Variant | variant | D594A
37853469 | @GENE_ATF3 | Atf3 | 1904 | 4 | Gene | gene | ATF3
37853469 | @GENE_THBS1 | Thbs1 | 1913 | 5 | Gene | gene | THBS1
37853469 | @GENE_CXCL9 | Cxcl9 | 1943 | 5 | Gene | gene | CXCL9
37853469 | @GENE_CXCL10 | Cxcl10 | 1953 | 6 | Gene | gene | CXCL10
37853469 | @GENE_IFNG | Ifng | 1976 | 9 | Gene | gene | IFN-gamma
37853469 | @GENE_CXCL9 | Cxcl9 | 2010 | 5 | Gene | gene | CXCL9
37853469 | @GENE_CXCL10 | Cxcl10 | 2019 | 6 | Gene | gene | CXCL10
37853469 | @GENE_THBS1 | Thbs1 | 2087 | 5 | Gene | gene | THBS1
37853469 | @DISEASE_Neoplasms | Neoplasms | 2108 | 6 | Disease | disease | tumors
37853469 | @VARIANT_p.D594G_BRAF_human | p.D594A | 2129 | 5 | Variant | variant | D594A
37853469 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 2142 | 3 | Disease | disease | CRC
37853469 | @GENE_ATF3 | Atf3 | 2209 | 4 | Gene | gene | ATF3
37853469 | @GENE_THBS1 | Thbs1 | 2214 | 5 | Gene | gene | THBS1
37853469 | @GENE_CXCL9 | Cxcl9 | 2220 | 5 | Gene | gene | CXCL9
37853469 | @GENE_CXCL10 | Cxcl10 | 2226 | 6 | Gene | gene | CXCL10
37853469 | @VARIANT_p.D594G_BRAF_human | p.D594A | 2313 | 5 | Variant | variant | D594A
37853469 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 2326 | 3 | Disease | disease | CRC
37853469 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 2387 | 3 | Disease | disease | CRC
37863157 | @DISEASE_Neoplasms | Neoplasms | 8 | 5 | Disease | disease | tumor
