2840678 | @GENE_CXCR4 | CXCR4 | 150 | 5 | Gene | gene | LCR-1
33339432 | @GENE_CXCR4 | CXCR4 | 539 | 24 | Gene | gene | CXC chemokine receptor 4
33339432 | @GENE_CXCR4 | CXCR4 | 565 | 5 | Gene | gene | CXCR4
33339432 | @GENE_CXCR4 | CXCR4 | 607 | 5 | Gene | gene | CXCR4
33339432 | @GENE_DPP4 | DPP4 | 628 | 22 | Gene | gene | dipeptidyl peptidase-4
33339432 | @GENE_DPP4 | DPP4 | 652 | 4 | Gene | gene | CD26
33339432 | @GENE_DPP4 | DPP4 | 657 | 5 | Gene | gene | DPPIV
33339432 | @GENE_CXCL12 | CXCL12 | 688 | 6 | Gene | gene | CXCL12
33339432 | @GENE_CXCL12 | CXCL12 | 695 | 5 | Gene | gene | SDF-1
33339432 | @GENE_ACE2 | ACE2 | 788 | 4 | Gene | gene | ACE2
33339432 | @GENE_ACE2 | ACE2 | 996 | 4 | Gene | gene | ACE2
33339432 | @GENE_AGTRAP | Agtrap | 1050 | 30 | Gene | gene | angiotensin II type 1 receptor
33339432 | @GENE_AGTRAP | Agtrap | 1082 | 4 | Gene | gene | AT1R
33339432 | @GENE_AGTR2 | Agtr2 | 1093 | 30 | Gene | gene | angiotensin II type 2 receptor
33339432 | @GENE_AGTR2 | Agtr2 | 1125 | 4 | Gene | gene | AT2R
33339432 | @GENE_AGTRAP | Agtrap | 1267 | 4 | Gene | gene | AT1R
33339432 | @GENE_AGTR2 | Agtr2 | 1276 | 4 | Gene | gene | AT2R
33339432 | @GENE_ACE2 | ACE2 | 1331 | 4 | Gene | gene | ACE2
33339432 | @GENE_ACE2 | Ace2 | 1450 | 4 | Gene | gene | ACE2
33339432 | @GENE_AGTRAP | Agtrap | 1459 | 4 | Gene | gene | AT1R
33339432 | @GENE_AGTR2 | Agtr2 | 1465 | 4 | Gene | gene | AT2R
33339432 | @DISEASE_COVID_19 | COVID-19 | 1569 | 20 | Disease | disease | SARS-CoV-2 infection
33339432 | @GENE_ACE2 | ACE2 | 1606 | 4 | Gene | gene | ACE2
33422520 | @GENE_ACE2 | ACE2 | 44 | 4 | Gene | gene | ACE2
33422520 | @DISEASE_Adenocarcinoma_of_Lung | Adenocarcinoma of Lung | 117 | 19 | Disease | disease | lung adenocarcinoma
33422520 | @GENE_ACE2 | ACE2 | 262 | 4 | Gene | gene | ACE2
33422520 | @DISEASE_Adenocarcinoma_of_Lung | Adenocarcinoma of Lung | 283 | 19 | Disease | disease | lung adenocarcinoma
33422520 | @DISEASE_Adenocarcinoma_of_Lung | Adenocarcinoma of Lung | 304 | 4 | Disease | disease | LUAD
33422520 | @DISEASE_COVID_19 | COVID-19 | 325 | 8 | Disease | disease | COVID-19
33422520 | @GENE_ACE2 | ACE2 | 363 | 4 | Gene | gene | ACE2
33422520 | @DISEASE_Adenocarcinoma_of_Lung | Adenocarcinoma of Lung | 440 | 4 | Disease | disease | LUAD
33422520 | @GENE_ACE2 | ACE2 | 502 | 4 | Gene | gene | ACE2
33422520 | @GENE_ACE2 | ACE2 | 526 | 4 | Gene | gene | ACE2
33422520 | @DISEASE_Adenocarcinoma_of_Lung | Adenocarcinoma of Lung | 774 | 4 | Disease | disease | LUAD
33422520 | @GENE_ACE2 | ACE2 | 798 | 4 | Gene | gene | ACE2
33422520 | @DISEASE_Adenocarcinoma_of_Lung | Adenocarcinoma of Lung | 822 | 4 | Disease | disease | LUAD
33422520 | @GENE_ACE2 | ACE2 | 831 | 4 | Gene | gene | ACE2
33422520 | @GENE_CD8A | CD8A | 923 | 3 | Gene | gene | CD8
33422520 | @GENE_CD4 | CD4 | 937 | 3 | Gene | gene | CD4
33422520 | @GENE_ACE2 | ACE2 | 1004 | 4 | Gene | gene | ACE2
33422520 | @GENE_CD8A | CD8A | 1051 | 3 | Gene | gene | CD8
33422520 | @GENE_CD4 | CD4 | 1063 | 3 | Gene | gene | CD4
33422520 | @GENE_CD8A | CD8A | 1157 | 4 | Gene | gene | CD8A
33422520 | @GENE_KLRC1 | KLRC1 | 1163 | 5 | Gene | gene | KLRC1
33422520 | @GENE_GZMA | GZMA | 1170 | 4 | Gene | gene | GZMA
33422520 | @GENE_GZMB | GZMB | 1176 | 4 | Gene | gene | GZMB
33422520 | @GENE_NKG7 | NKG7 | 1182 | 4 | Gene | gene | NKG7
33422520 | @GENE_CCL4 | CCL4 | 1188 | 4 | Gene | gene | CCL4
33422520 | @GENE_IFNG | IFNG | 1198 | 4 | Gene | gene | IFNG
33422520 | @GENE_ACE2 | ACE2 | 1218 | 4 | Gene | gene | ACE2
33422520 | @GENE_ACE2 | ACE2 | 1448 | 4 | Gene | gene | ACE2
33422520 | @GENE_ACE2 | ACE2 | 1492 | 4 | Gene | gene | ACE2
33422520 | @DISEASE_Adenocarcinoma_of_Lung | Adenocarcinoma of Lung | 1543 | 4 | Disease | disease | LUAD
33422520 | @GENE_ACE2 | ACE2 | 1621 | 4 | Gene | gene | ACE2
33422520 | @DISEASE_Adenocarcinoma_of_Lung | Adenocarcinoma of Lung | 1652 | 4 | Disease | disease | LUAD
33422520 | @GENE_SLC7A11 | SLC7A11 | 1681 | 7 | Gene | gene | SLC7A11
33422520 | @DISEASE_Adenocarcinoma_of_Lung | Adenocarcinoma of Lung | 1738 | 19 | Disease | disease | lung adenocarcinoma
33422520 | @GENE_ACE2 | ACE2 | 1828 | 4 | Gene | gene | ACE2
33422520 | @DISEASE_Adenocarcinoma_of_Lung | Adenocarcinoma of Lung | 1836 | 4 | Disease | disease | LUAD
33422520 | @GENE_ACE2 | ACE2 | 1863 | 4 | Gene | gene | ACE2
33422520 | @GENE_ACE2 | ACE2 | 2044 | 4 | Gene | gene | ACE2
33422520 | @DISEASE_COVID_19 | COVID-19 | 2052 | 8 | Disease | disease | COVID-19
33422520 | @DISEASE_Adenocarcinoma_of_Lung | Adenocarcinoma of Lung | 2075 | 4 | Disease | disease | LUAD
33521616 | @GENE_CCR5 | CCR5 | 14 | 4 | Gene | gene | CCR5
33521616 | @DISEASE_COVID_19 | COVID-19 | 38 | 8 | Disease | disease | COVID-19
33521616 | @DISEASE_Critical_Illness | Critical Illness | 94 | 14 | Disease | disease | critically ill
33521616 | @CHEMICAL_leronlimab | leronlimab | 131 | 10 | Chemical | chemical | leronlimab
33521616 | @DISEASE_COVID_19 | COVID-19 | 143 | 24 | Disease | disease | Coronavirus disease 2019
33521616 | @DISEASE_COVID_19 | COVID-19 | 169 | 8 | Disease | disease | COVID-19
33521616 | @DISEASE_Infections | Infections | 269 | 9 | Disease | disease | infection
33521616 | @DISEASE_COVID_19 | COVID-19 | 314 | 8 | Disease | disease | COVID-19
33521616 | @DISEASE_Death | Death | 413 | 6 | Disease | disease | deaths
33521616 | @DISEASE_COVID_19 | COVID-19 | 440 | 8 | Disease | disease | COVID-19
33521616 | @DISEASE_614878 | 614878 | 557 | 20 | Disease | disease | immune dysregulation
33521616 | @DISEASE_Insulin_Like_Growth_Factor_I_Resistance_To | Insulin-Like Growth Factor I Resistance To | 582 | 16 | Disease | disease | end-organ damage
33521616 | @DISEASE_COVID_19 | COVID-19 | 665 | 8 | Disease | disease | COVID-19
33521616 | @CHEMICAL_leronlimab | leronlimab | 675 | 10 | Chemical | chemical | Leronlimab
33521616 | @GENE_CCR5 | CCR5 | 745 | 29 | Gene | gene | C-C chemokine receptor type 5
33521616 | @GENE_CCR5 | CCR5 | 776 | 4 | Gene | gene | CCR5
33521616 | @DISEASE_COVID_19 | COVID-19 | 830 | 8 | Disease | disease | COVID-19
33521616 | @CHEMICAL_leronlimab | leronlimab | 854 | 10 | Chemical | chemical | leronlimab
33521616 | @GENE_IL6 | IL6 | 889 | 4 | Gene | gene | IL-6
33521616 | @GENE_CCL5 | CCL5 | 918 | 4 | Gene | gene | CCL5
33521616 | @GENE_CD4 | CD4 | 940 | 3 | Gene | gene | CD4
33521616 | @GENE_CD8A | CD8A | 944 | 3 | Gene | gene | CD8
33521616 | @CHEMICAL_leronlimab | leronlimab | 972 | 10 | Chemical | chemical | leronlimab
33521616 | @DISEASE_Critical_Illness | Critical Illness | 988 | 14 | Disease | disease | critically ill
33521616 | @DISEASE_COVID_19 | COVID-19 | 1003 | 8 | Disease | disease | COVID-19
33521616 | @CHEMICAL_leronlimab | leronlimab | 1212 | 10 | Chemical | chemical | leronlimab
33521616 | @GENE_IL6 | IL6 | 1273 | 4 | Gene | gene | IL-6
33521616 | @GENE_CD4 | CD4 | 1432 | 3 | Gene | gene | CD4
33521616 | @GENE_CD8A | CD8A | 1437 | 3 | Gene | gene | CD8
33521616 | @DISEASE_COVID_19 | COVID-19 | 1593 | 20 | Disease | disease | SARS-CoV-2 infection
33612629 | @CHEMICAL_Iron | Iron | 90 | 4 | Chemical | chemical | Iron
33612629 | @DISEASE_Malnutrition | Malnutrition | 202 | 14 | Disease | disease | Undernutrition
33612629 | @DISEASE_Iron_Deficiencies | Iron Deficiencies | 221 | 17 | Disease | disease | iron deficiencies
33612629 | @DISEASE_Iron_Deficiencies | Iron Deficiencies | 560 | 15 | Disease | disease | iron deficiency
33612629 | @DISEASE_Anemia | Anemia | 580 | 6 | Disease | disease | anemia
33612629 | @DISEASE_Thinness | Thinness | 593 | 11 | Disease | disease | underweight
33612629 | @DISEASE_Weight_Gain | Weight Gain | 874 | 11 | Disease | disease | weight gain
33612629 | @DISEASE_Thinness | Thinness | 904 | 11 | Disease | disease | underweight
33612629 | @DISEASE_Iron_Deficiencies | Iron Deficiencies | 984 | 15 | Disease | disease | iron deficiency
33612629 | @DISEASE_Weight_Gain | Weight Gain | 1090 | 11 | Disease | disease | weight gain
33612629 | @DISEASE_Thinness | Thinness | 1448 | 11 | Disease | disease | underweight
33612629 | @DISEASE_Thinness | Thinness | 1488 | 11 | Disease | disease | underweight
33612629 | @DISEASE_Iron_Deficiencies | Iron Deficiencies | 1619 | 15 | Disease | disease | iron deficiency
33612629 | @DISEASE_Iron_Deficiencies | Iron Deficiencies | 1858 | 15 | Disease | disease | iron deficiency
33612629 | @DISEASE_Thinness | Thinness | 2016 | 11 | Disease | disease | underweight
33612629 | @DISEASE_Iron_Deficiencies | Iron Deficiencies | 2032 | 15 | Disease | disease | iron deficiency
33723514 | @GENE_CD4 | CD4 | 604 | 3 | Gene | gene | CD4
33723514 | @GENE_CCR5 | CCR5 | 612 | 4 | Gene | gene | CCR5
33723514 | @GENE_CD4 | CD4 | 631 | 3 | Gene | gene | CD4
33723514 | @GENE_GYPA | GYPA | 635 | 13 | Gene | gene | glycophorin A
33723514 | @GENE_CD4 | CD4 | 650 | 3 | Gene | gene | CD4
33723514 | @GENE_GYPA | GYPA | 654 | 3 | Gene | gene | GpA
33723514 | @GENE_CD4 | CD4 | 809 | 3 | Gene | gene | CD4
33723514 | @GENE_CCR5 | CCR5 | 817 | 4 | Gene | gene | CCR5
33723514 | @GENE_CD4 | CD4 | 879 | 3 | Gene | gene | CD4
33723514 | @GENE_CD4 | CD4 | 886 | 3 | Gene | gene | CD4
33723514 | @GENE_GYPA | GYPA | 890 | 3 | Gene | gene | GpA
33723514 | @GENE_CCR5 | CCR5 | 923 | 4 | Gene | gene | CCR5
33723514 | @DISEASE_Infections | Infections | 984 | 9 | Disease | disease | infection
33723514 | @GENE_CD4 | CD4 | 997 | 3 | Gene | gene | CD4
33723514 | @GENE_ENV | env | 1089 | 3 | Gene | gene | Env
33723514 | @GENE_CD4 | CD4 | 1235 | 3 | Gene | gene | CD4
33723514 | @GENE_GYPA | GYPA | 1239 | 3 | Gene | gene | GpA
33723514 | @GENE_ACE2 | ACE2 | 1246 | 4 | Gene | gene | ACE2
33723514 | @GENE_GYPA | GYPA | 1251 | 3 | Gene | gene | GpA
33723514 | @DISEASE_Virus_Diseases | Virus Diseases | 1452 | 34 | Disease | disease | acute and chronic viral infections
33824716 | @DISEASE_Olfaction_Disorders | Olfaction Disorders | 0 | 7 | Disease | disease | Anosmia
33824716 | @DISEASE_Dysgeusia | Dysgeusia | 12 | 9 | Disease | disease | dysgeusia
33824716 | @DISEASE_COVID_19 | COVID-19 | 25 | 20 | Disease | disease | SARS-CoV-2 infection
33824716 | @DISEASE_COVID_19 | COVID-19 | 72 | 8 | Disease | disease | COVID-19
33824716 | @DISEASE_Olfaction_Disorders | Olfaction Disorders | 261 | 7 | Disease | disease | anosmia
33824716 | @DISEASE_Dysgeusia | Dysgeusia | 273 | 9 | Disease | disease | dysgeusia
33824716 | @DISEASE_COVID_19 | COVID-19 | 286 | 24 | Disease | disease | coronavirus disease 2019
33824716 | @DISEASE_COVID_19 | COVID-19 | 312 | 8 | Disease | disease | COVID-19
33824716 | @DISEASE_COVID_19 | COVID-19 | 394 | 8 | Disease | disease | COVID-19
33824716 | @DISEASE_Olfaction_Disorders | Olfaction Disorders | 485 | 7 | Disease | disease | anosmia
33824716 | @DISEASE_Dysgeusia | Dysgeusia | 497 | 9 | Disease | disease | dysgeusia
33824716 | @DISEASE_COVID_19 | COVID-19 | 510 | 8 | Disease | disease | COVID-19
33824716 | @DISEASE_Olfaction_Disorders | Olfaction Disorders | 727 | 7 | Disease | disease | anosmia
33824716 | @DISEASE_Dysgeusia | Dysgeusia | 736 | 9 | Disease | disease | dysgeusia
33824716 | @DISEASE_COVID_19 | COVID-19 | 751 | 8 | Disease | disease | COVID-19
33824716 | @DISEASE_Olfaction_Disorders | Olfaction Disorders | 972 | 7 | Disease | disease | anosmia
33824716 | @DISEASE_Dysgeusia | Dysgeusia | 984 | 9 | Disease | disease | dysgeusia
33824716 | @DISEASE_Olfaction_Disorders | Olfaction Disorders | 1039 | 7 | Disease | disease | anosmia
33824716 | @DISEASE_Dysgeusia | Dysgeusia | 1051 | 9 | Disease | disease | dysgeusia
33824716 | @DISEASE_COVID_19 | COVID-19 | 1191 | 8 | Disease | disease | COVID-19
33824716 | @DISEASE_Olfaction_Disorders | Olfaction Disorders | 1227 | 7 | Disease | disease | anosmia
33824716 | @DISEASE_Dysgeusia | Dysgeusia | 1327 | 9 | Disease | disease | dysgeusia
33824716 | @DISEASE_COVID_19 | COVID-19 | 1383 | 8 | Disease | disease | COVID-19
33824716 | @DISEASE_Olfaction_Disorders | Olfaction Disorders | 1510 | 7 | Disease | disease | anosmia
33824716 | @DISEASE_Dysgeusia | Dysgeusia | 1595 | 9 | Disease | disease | dysgeusia
33824716 | @DISEASE_COVID_19 | COVID-19 | 1671 | 8 | Disease | disease | COVID-19
33824716 | @DISEASE_Respiratory_Tract_Infections | Respiratory Tract Infections | 1718 | 22 | Disease | disease | respiratory infections
33824716 | @DISEASE_COVID_19 | COVID-19 | 1744 | 8 | Disease | disease | COVID-19
33824716 | @DISEASE_Olfaction_Disorders | Olfaction Disorders | 1817 | 7 | Disease | disease | anosmia
33824716 | @DISEASE_Dysgeusia | Dysgeusia | 1829 | 9 | Disease | disease | dysgeusia
33824716 | @DISEASE_COVID_19 | COVID-19 | 1870 | 8 | Disease | disease | COVID-19
33824716 | @DISEASE_Olfaction_Disorders | Olfaction Disorders | 1892 | 7 | Disease | disease | Anosmia
33824716 | @DISEASE_Dysgeusia | Dysgeusia | 1904 | 9 | Disease | disease | dysgeusia
33824716 | @DISEASE_COVID_19 | COVID-19 | 1931 | 8 | Disease | disease | COVID-19
33824716 | @DISEASE_COVID_19 | COVID-19 | 1986 | 8 | Disease | disease | COVID-19
33824716 | @DISEASE_Respiratory_Tract_Infections | Respiratory Tract Infections | 1995 | 22 | Disease | disease | respiratory infections
33824716 | @DISEASE_Olfaction_Disorders | Olfaction Disorders | 2151 | 7 | Disease | disease | anosmia
33824716 | @DISEASE_Dysgeusia | Dysgeusia | 2163 | 9 | Disease | disease | dysgeusia
33824716 | @DISEASE_COVID_19 | COVID-19 | 2176 | 8 | Disease | disease | COVID-19
34252931 | @GENE_ACE2 | ACE2 | 1430 | 4 | Gene | gene | ACE2
34252931 | @GENE_CCR5 | CCR5 | 1439 | 4 | Gene | gene | CCR5
34252931 | @GENE_CTLA4 | CTLA4 | 1481 | 5 | Gene | gene | CTLA4
34252931 | @GENE_PDCD1 | PDCD1 | 1491 | 5 | Gene | gene | PDCD1
34255748 | @GENE_PFKP | PFKP | 8 | 4 | Gene | gene | PFKP
34255748 | @GENE_CXCR4 | CXCR4 | 22 | 5 | Gene | gene | CXCR4
34255748 | @DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor T-Cell Lymphoblastic Leukemia-Lymphoma | 54 | 35 | Disease | disease | T cell acute lymphoblastic leukemia
34255748 | @GENE_PFKP | PFKP | 91 | 4 | Gene | gene | PFKP
34255748 | @GENE_PFKP | PFKP | 97 | 29 | Gene | gene | phosphofructokinase, platelet
34255748 | @GENE_PFKM | PFKM | 150 | 4 | Gene | gene | PFK1
34255748 | @DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor T-Cell Lymphoblastic Leukemia-Lymphoma | 168 | 35 | Disease | disease | T cell acute lymphoblastic leukemia
34255748 | @DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor T-Cell Lymphoblastic Leukemia-Lymphoma | 205 | 5 | Disease | disease | T-ALL
34255748 | @GENE_PFKP | PFKP | 317 | 4 | Gene | gene | PFKP
34255748 | @GENE_CCND3 | CCND3 | 437 | 9 | Gene | gene | Cyclin D3
34255748 | @GENE_CDK6 | CDK6 | 447 | 4 | Gene | gene | CDK6
34255748 | @GENE_PFKP | PFKP | 464 | 4 | Gene | gene | PFKP
34255748 | @GENE_PFKP | PFKP | 534 | 4 | Gene | gene | PFKP
34255748 | @GENE_PFKP | PFKP | 573 | 4 | Gene | gene | PFKP
34255748 | @GENE_IPO9 | IPO9 | 582 | 10 | Gene | gene | importin 9
34255748 | @GENE_PFKP | PFKP | 602 | 4 | Gene | gene | PFKP
34255748 | @GENE_CXCR4 | CXCR4 | 636 | 31 | Gene | gene | C-X-C chemokine receptor type 4
34255748 | @GENE_CXCR4 | CXCR4 | 669 | 5 | Gene | gene | CXCR4
34255748 | @DISEASE_Leukemia | Leukemia | 709 | 8 | Disease | disease | leukemia
34255748 | @DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor T-Cell Lymphoblastic Leukemia-Lymphoma | 750 | 5 | Disease | disease | T-ALL
34255748 | @GENE_MYC | MYC | 805 | 5 | Gene | gene | c-Myc
34255748 | @GENE_PFKP | PFKP | 852 | 4 | Gene | gene | PFKP
34255748 | @DISEASE_Leukemia | Leukemia | 866 | 8 | Disease | disease | leukemia
34255748 | @GENE_CXCR4 | CXCR4 | 964 | 5 | Gene | gene | CXCR4
34255748 | @DISEASE_Lymphoma_T_Cell | Lymphoma T-Cell | 1066 | 15 | Disease | disease | T cell lymphoma
34255748 | @DISEASE_Leukemia | Leukemia | 1082 | 8 | Disease | disease | leukemia
34255748 | @GENE_PFKP | PFKP | 1115 | 4 | Gene | gene | PFKP
34255748 | @DISEASE_Neoplasms | Neoplasms | 1145 | 7 | Disease | disease | cancers
34255748 | @DISEASE_Castleman_Disease | Castleman Disease | 1178 | 36 | Disease | disease | T lymph node or reactive hyperplasia
34255748 | @GENE_PFKP | PFKP | 1240 | 4 | Gene | gene | PFKP
34255748 | @DISEASE_Lymphoma_T_Cell | Lymphoma T-Cell | 1311 | 17 | Disease | disease | T cell malignancy
34255748 | @GENE_PFKP | PFKP | 1374 | 4 | Gene | gene | PFKP
34396983 | @GENE_PFKP | PFKP | 19 | 4 | Gene | gene | PFKP
34396983 | @GENE_CXCR4 | CXCR4 | 32 | 5 | Gene | gene | CXCR4
34396983 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 38 | 10 | Disease | disease | metastasis
34396983 | @DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor T-Cell Lymphoblastic Leukemia-Lymphoma | 52 | 35 | Disease | disease | T cell acute lymphoblastic leukemia
34396983 | @GENE_PFKM | PFKM | 107 | 21 | Gene | gene | Phosphofructokinase 1
34396983 | @GENE_PFKM | PFKM | 130 | 4 | Gene | gene | PFK1
34396983 | @DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor T-Cell Lymphoblastic Leukemia-Lymphoma | 152 | 35 | Disease | disease | T cell acute lymphoblastic leukemia
34396983 | @DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor T-Cell Lymphoblastic Leukemia-Lymphoma | 189 | 5 | Disease | disease | T-ALL
34396983 | @DISEASE_Neoplasms | Neoplasms | 235 | 6 | Disease | disease | cancer
34396983 | @GENE_PFKM | PFKM | 261 | 4 | Gene | gene | PFK1
34396983 | @GENE_PFKM | PFKM | 549 | 4 | Gene | gene | PFK1
34396983 | @GENE_PFKP | PFKP | 572 | 4 | Gene | gene | PFKP
34396983 | @GENE_CXCR4 | CXCR4 | 642 | 29 | Gene | gene | CXC chemokine receptor type 4
34396983 | @GENE_CXCR4 | CXCR4 | 673 | 5 | Gene | gene | CXCR4
34396983 | @DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor T-Cell Lymphoblastic Leukemia-Lymphoma | 702 | 5 | Disease | disease | T-ALL
34396983 | @GENE_CCND3 | CCND3 | 731 | 9 | Gene | gene | cyclin D3
34396983 | @GENE_CDK6 | CDK6 | 741 | 4 | Gene | gene | CDK6
34396983 | @GENE_MYC | MYC | 747 | 5 | Gene | gene | c-Myc
34396983 | @GENE_IPO9 | IPO9 | 758 | 10 | Gene | gene | importin-9
34396983 | @GENE_PFKP | PFKP | 800 | 4 | Gene | gene | PFKP
34396983 | @DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor T-Cell Lymphoblastic Leukemia-Lymphoma | 841 | 5 | Disease | disease | T-ALL
34396983 | @GENE_PFKP | PFKP | 856 | 4 | Gene | gene | PFKP
34396983 | @GENE_CXCR4 | CXCR4 | 869 | 5 | Gene | gene | CXCR4
34396983 | @DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor T-Cell Lymphoblastic Leukemia-Lymphoma | 925 | 5 | Disease | disease | T-ALL
34396983 | @DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor T-Cell Lymphoblastic Leukemia-Lymphoma | 1092 | 5 | Disease | disease | T-ALL
34413267 | @GENE_ACE2 | ACE2 | 31 | 31 | Gene | gene | angiotensin-converting enzyme 2
34413267 | @DISEASE_COVID_19 | COVID-19 | 116 | 20 | Disease | disease | SARS-CoV-2 infection
34413267 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 157 | 13 | Disease | disease | breast cancer
34413267 | @GENE_ACE2 | ACE2 | 203 | 4 | Gene | gene | ACE2
34413267 | @DISEASE_COVID_19 | COVID-19 | 225 | 20 | Disease | disease | SARS-CoV-2 infection
34413267 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 266 | 13 | Disease | disease | breast cancer
34413267 | @GENE_ACE2 | ACE2 | 327 | 4 | Gene | gene | ACE2
34413267 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 343 | 13 | Disease | disease | breast cancer
34413267 | @GENE_ACE2 | ACE2 | 393 | 4 | Gene | gene | ACE2
34413267 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 513 | 13 | Disease | disease | breast cancer
34413267 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 575 | 13 | Disease | disease | breast cancer
34413267 | @DISEASE_COVID_19 | COVID-19 | 604 | 20 | Disease | disease | SARS-CoV-2 infection
34413267 | @GENE_ACE2 | ACE2 | 640 | 4 | Gene | gene | ACE2
34413267 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 683 | 13 | Disease | disease | breast cancer
34413267 | @GENE_ACE2 | ACE2 | 739 | 4 | Gene | gene | ACE2
34413267 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 834 | 23 | Disease | disease | luminal B breast cancer
34413267 | @GENE_ACE2 | ACE2 | 959 | 4 | Gene | gene | ACE2
34413267 | @GENE_CD8A | CD8A | 1037 | 3 | Gene | gene | CD8
34413267 | @GENE_CD4 | CD4 | 1069 | 3 | Gene | gene | CD4
34413267 | @GENE_ACE2 | ACE2 | 1134 | 4 | Gene | gene | ACE2
34413267 | @GENE_CD8A | CD8A | 1210 | 4 | Gene | gene | CD8A
34413267 | @GENE_CD8B | CD8B | 1219 | 4 | Gene | gene | CD8B
34413267 | @GENE_CD8A | CD8A | 1235 | 3 | Gene | gene | CD8
34413267 | @GENE_CEACAM3 | CEACAM3 | 1253 | 7 | Gene | gene | CEACAM3
34413267 | @GENE_S100A12 | S100A12 | 1262 | 7 | Gene | gene | S100A12
34413267 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 1301 | 12 | Disease | disease | breast tumor
34413267 | @GENE_ACE2 | ACE2 | 1382 | 4 | Gene | gene | ACE2
34413267 | @DISEASE_COVID_19 | COVID-19 | 1393 | 20 | Disease | disease | SARS-CoV-2 infection
34413267 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 1514 | 23 | Disease | disease | luminal B breast cancer
34413267 | @DISEASE_COVID_19 | COVID-19 | 1544 | 20 | Disease | disease | SARS-CoV-2 infection
34913347 | @DISEASE_COVID_19 | COVID-19 | 59 | 20 | Disease | disease | SARS-CoV-2 infection
34913347 | @DISEASE_COVID_19 | COVID-19 | 84 | 8 | Disease | disease | COVID-19
34913347 | @DISEASE_COVID_19 | COVID-19 | 188 | 8 | Disease | disease | COVID-19
34913347 | @DISEASE_COVID_19 | COVID-19 | 279 | 8 | Disease | disease | COVID-19
34913347 | @GENE_ACE2 | ACE2 | 633 | 4 | Gene | gene | ACE2
34913347 | @DISEASE_COVID_19 | COVID-19 | 785 | 8 | Disease | disease | COVID-19
34913347 | @DISEASE_COVID_19 | COVID-19 | 871 | 8 | Disease | disease | COVID-19
34913347 | @GENE_APOE | APOE | 926 | 5 | Gene | gene | APOE4
34913347 | @GENE_CCR5 | CCR5 | 999 | 4 | Gene | gene | CCR5
34913347 | @GENE_IL10 | IL10 | 1005 | 5 | Gene | gene | IL-10
34913347 | @GENE_CD14 | CD14 | 1012 | 4 | Gene | gene | CD14
34913347 | @GENE_TMPRSS2 | TMPRSS2 | 1018 | 7 | Gene | gene | TMPRSS2
34913347 | @GENE_ACE | ACE | 1030 | 29 | Gene | gene | angiotensin-converting enzyme
34913347 | @GENE_OAS1 | OAS1 | 1102 | 4 | Gene | gene | OAS1
34913347 | @GENE_LZTFL1 | LZTFL1 | 1111 | 6 | Gene | gene | LZTFL1
34913347 | @DISEASE_COVID_19 | COVID-19 | 1345 | 20 | Disease | disease | SARS-CoV-2 infection
34913347 | @DISEASE_COVID_19 | COVID-19 | 1370 | 8 | Disease | disease | COVID-19
35680023 | @DISEASE_Neurocognitive_Disorders | Neurocognitive Disorders | 31 | 23 | Disease | disease | neurocognitive sequelae
